City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
473,Mayumba,GA,-3.432,10.6554,75.99,89,100,9.06,light rain
474,Asau,RO,46.4333,26.4,51.28,79,96,6.08,overcast clouds
475,Norfolk,US,42.1668,-71.2495,58.96,96,100,5.75,mist
476,Manokwari,ID,-0.8667,134.0833,77.54,76,99,2.35,overcast clouds
477,Miri,MY,4.4148,114.0089,77.07,91,97,5.57,overcast clouds
478,Nuuk,GL,64.1835,-51.7216,38.01,87,75,1.14,broken clouds
479,Beyneu,KZ,45.3167,55.2,56.46,33,97,13.89,overcast clouds
480,Oistins,BB,13.0667,-59.5333,78.89,83,75,18.41,broken clouds
481,Entre Rios,BR,-11.9419,-38.0844,80.15,56,2,9.08,clear sky
482,Collipulli,CL,-37.95,-72.4333,64.18,41,72,4.92,broken clouds
483,Svetlaya,RU,46.5389,138.3297,35.85,65,6,9.89,clear sky
484,Bay Roberts,CA,47.5999,-53.2648,63.52,56,5,4.0,clear sky
485,Washougal,US,45.5826,-122.3534,63.05,80,100,6.91,overcast clouds
486,Port Hardy,CA,50.6996,-127.4199,61.86,83,100,2.53,overcast clouds
487,Kidal,ML,18.4411,1.4078,94.75,12,1,10.45,clear sky
488,Mackenzie,CA,55.2999,-123.1698,61.18,48,8,2.71,clear sky
489,Pedernales,DO,18.0384,-71.744,84.36,71,75,4.05,broken clouds
490,Korla,CN,41.7597,86.1469,55.26,34,0,7.05,clear sky
491,Novobiryusinskiy,RU,56.9578,97.7076,32.4,95,99,7.27,light snow
492,Burns Lake,CA,54.2331,-125.7533,63.61,68,73,2.08,broken clouds
493,Tupelo,US,34.2576,-88.7034,82.69,19,0,0.0,clear sky
494,Saint-Augustin,CA,51.226,-58.6502,58.14,66,25,12.01,scattered clouds
495,Catamarca,AR,-28.4696,-65.7852,63.81,59,57,23.91,broken clouds
496,Muzhi,RU,65.3667,64.6667,40.46,98,100,7.23,light rain
497,Saint Stephen,GB,50.3333,-4.9,57.47,67,20,24.16,few clouds
498,Dasoguz,TM,41.8363,59.9666,55.89,18,0,11.74,clear sky
499,Arrecife,ES,28.963,-13.5477,73.38,78,20,17.27,few clouds
500,Santa Fe,AR,-31.6333,-60.7,79.02,32,100,5.01,overcast clouds
501,Ambanja,MG,-13.6833,48.45,71.02,88,0,2.01,clear sky
502,Pisco,PE,-13.7,-76.2167,68.05,60,0,11.5,clear sky
503,Bayji,IQ,34.9311,43.487,88.29,12,0,8.34,clear sky
504,Portland,US,45.5234,-122.6762,66.24,77,100,6.91,overcast clouds
505,Santa Cruz De Tenerife,ES,28.4682,-16.2546,77.45,71,40,12.66,scattered clouds
506,Alagir,RU,43.0422,44.2222,59.54,82,91,2.64,overcast clouds
507,Marsh Harbour,BS,26.5412,-77.0636,79.81,70,16,14.61,few clouds
508,Sokode,TG,8.9833,1.1333,72.95,92,91,3.4,overcast clouds
509,Belaya Gora,RU,68.5333,146.4167,17.51,93,97,11.18,overcast clouds
510,Monastyryshche,UA,48.9909,29.8047,49.86,74,100,6.51,overcast clouds
511,Salamanca,ES,40.8333,-6.0,71.62,34,0,4.25,clear sky
512,La Rioja,ES,42.25,-2.5,58.78,69,0,1.97,clear sky
513,Balkanabat,TM,39.5108,54.3671,72.7,8,0,17.2,clear sky
514,Prado,BR,-17.3411,-39.2208,77.16,76,43,12.82,scattered clouds
515,Acapulco,MX,16.8634,-99.8901,87.62,66,40,6.91,scattered clouds
516,Tacuarembo,UY,-31.7333,-55.9833,70.65,57,56,10.89,broken clouds
517,Ammon,US,43.4696,-111.9666,74.95,32,0,5.75,clear sky
518,Baiyin,CN,36.5583,104.2081,45.25,74,99,1.3,overcast clouds
519,Jaisalmer,IN,26.9147,70.9181,86.07,25,1,9.93,clear sky
520,Zwedru,LR,6.0667,-8.1281,72.37,98,100,3.47,light rain
521,Macau,MO,22.2006,113.5461,82.85,83,40,14.97,scattered clouds
522,Heihe,CN,50.2441,127.4902,26.4,53,2,6.29,clear sky
523,Tambovka,RU,50.0969,128.0489,28.11,58,1,6.13,clear sky
524,Balingasay,PH,16.3573,119.8564,81.57,79,50,10.09,scattered clouds
525,Chaman,PK,30.9236,66.4512,68.9,12,0,5.32,clear sky
526,Waddan,LY,29.1614,16.139,74.37,57,0,12.59,clear sky
527,Gushikawa,JP,26.3544,127.8686,79.83,83,75,3.44,broken clouds
528,Lincoln,US,40.8,-96.667,76.28,51,100,10.36,overcast clouds
529,Marao,PH,13.9142,121.8392,78.62,88,99,6.91,overcast clouds
530,Mae Sot,TH,16.7167,98.5667,76.42,93,92,1.92,overcast clouds
531,Assiniboia,CA,49.6334,-105.9845,58.82,44,100,16.11,overcast clouds
532,Opuwo,NA,-18.0607,13.84,74.3,27,4,5.28,clear sky
533,Riyadh,SA,24.6877,46.7219,78.94,15,0,1.86,clear sky
534,Khed Brahma,IN,24.0333,73.05,83.07,40,98,3.76,overcast clouds
535,Evensk,RU,61.95,159.2333,30.92,80,98,16.46,overcast clouds
536,Aswan,EG,24.0934,32.907,96.1,17,0,9.22,clear sky
537,Muros,ES,42.7762,-9.0603,68.16,82,97,12.8,overcast clouds
538,Mizdah,LY,31.4451,12.9801,66.92,54,0,15.21,clear sky
539,Tiznit,MA,29.5833,-9.5,70.83,58,10,2.55,clear sky
540,Sale,MA,34.0389,-6.8166,69.75,100,40,4.61,scattered clouds
541,Urumqi,CN,43.801,87.6005,45.55,46,0,4.47,clear sky
542,Ugoofaaru,MV,5.6667,73.0,81.5,78,100,18.72,overcast clouds
543,Puerto Madero,MX,14.7208,-92.4215,89.8,74,40,8.05,scattered clouds
544,Kingston,JM,17.997,-76.7936,88.75,74,20,13.8,few clouds
545,Isagarh,IN,24.8333,77.8833,72.18,97,99,8.05,overcast clouds
546,Chaohu,CN,31.6,117.8667,54.1,88,100,11.81,overcast clouds
547,Nishihara,JP,26.1842,127.7558,79.88,78,100,13.8,overcast clouds
548,Boromlya,UA,50.6184,34.9704,47.59,88,100,6.93,overcast clouds
549,Oranjemund,NA,-28.55,16.4333,55.98,88,34,10.65,scattered clouds
550,Doka,SD,13.5167,35.7667,76.03,75,19,7.25,few clouds
551,Dobryanka,RU,58.4619,56.4165,42.98,64,100,6.6,overcast clouds
552,Gornyy,RU,55.1153,83.9059,39.79,92,100,3.69,overcast clouds
553,Kawalu,ID,-7.3817,108.2082,70.7,97,97,0.34,overcast clouds
554,Ha Tinh,VN,18.3333,105.9,75.38,93,57,3.42,broken clouds
555,Jiangyou,CN,31.7667,104.7167,60.22,96,100,1.57,moderate rain
556,Randazzo,IT,37.8774,14.9501,60.89,72,44,3.53,scattered clouds
557,Marawi,PH,7.9986,124.2928,68.47,91,100,0.47,overcast clouds
558,Thompson,CA,55.7435,-97.8558,33.96,69,75,12.66,broken clouds
559,Saint-Pierre,RE,-21.3393,55.4781,69.48,73,0,8.05,clear sky
560,Hurghada,EG,27.2574,33.8129,81.27,49,0,14.92,clear sky
561,Hit,IQ,33.6416,42.8251,86.67,14,0,6.71,clear sky
562,Drayton Valley,CA,53.2168,-114.9854,59.47,42,76,11.61,broken clouds
563,Gunjur,GM,13.2019,-16.7339,82.17,81,26,9.91,scattered clouds
564,Ascension,US,30.2169,-90.9001,87.06,44,0,0.0,clear sky
565,Parczew,PL,51.6402,22.9006,54.21,69,100,9.91,overcast clouds
566,Thanh Hoa,VN,19.8,105.7667,75.4,94,35,2.28,scattered clouds
567,Sinegorye,RU,62.0788,150.477,12.97,94,100,4.61,light snow
568,Storslett,NO,69.7678,21.0247,46.4,71,100,19.57,overcast clouds
569,Eastbourne,GB,50.7687,0.2845,58.71,68,3,5.01,clear sky
570,Padang,ID,-0.9492,100.3543,76.93,87,100,4.27,overcast clouds
571,Gavle,SE,60.6745,17.1417,60.35,87,100,5.99,overcast clouds
572,Atar,MR,20.5169,-13.0499,98.11,13,24,14.25,few clouds
573,Palauig,PH,15.435,119.9045,80.13,78,83,3.6,broken clouds
574,Ferme-Neuve,CA,46.7001,-75.4493,68.67,58,18,5.57,few clouds
575,Porto-Vecchio,FR,41.591,9.2795,63.93,77,0,4.61,clear sky
576,Kuruman,ZA,-27.4524,23.4325,68.99,14,6,9.86,clear sky
577,Krasnoselkup,RU,65.7,82.4667,32.85,94,100,9.1,overcast clouds
578,Magnolia,US,33.2671,-93.2393,82.09,32,0,8.01,clear sky
579,Klyuchi,RU,52.2667,79.1667,45.55,72,90,7.65,overcast clouds
580,Te Anau,NZ,-45.4167,167.7167,32.7,84,87,0.65,overcast clouds
581,Zeitz,DE,51.05,12.15,62.1,76,65,13.82,broken clouds
582,Little Current,CA,45.9793,-81.9248,66.42,54,97,9.8,overcast clouds
583,Lara,AU,-38.0167,144.4,55.49,91,75,14.97,broken clouds
584,Ballina,AU,-28.8667,153.5667,60.01,99,100,3.11,overcast clouds
585,Tshikapa,CD,-6.4167,20.8,70.54,86,99,2.15,overcast clouds
586,Gornopravdinsk,RU,60.05,69.9,43.47,96,100,6.08,overcast clouds
587,Dormidontovka,RU,47.7702,134.9076,29.77,70,5,9.13,clear sky
588,Vibo Valentia,IT,38.6996,16.1274,52.39,63,9,3.29,clear sky
589,Dzerzhinskoye,RU,56.8344,95.2283,33.8,89,100,9.4,overcast clouds
590,Tamworth,GB,52.634,-1.6959,52.52,78,0,5.99,clear sky
591,Prainha,BR,-1.8,-53.48,97.29,31,22,6.08,few clouds
592,Adrar,MR,20.5022,-10.0711,95.9,12,7,10.92,clear sky
593,Khandyga,RU,62.6667,135.6,10.76,92,33,2.01,scattered clouds
594,Nagothana,IN,18.5333,73.1333,77.07,91,89,2.68,overcast clouds
595,Minas De Barroteran,MX,27.6333,-101.2833,80.51,40,29,10.58,scattered clouds
596,Port Lincoln,AU,-34.7333,135.8667,54.03,91,3,7.94,clear sky
597,Vestmanna,FO,62.1564,-7.1664,45.52,76,75,28.77,broken clouds
598,Koekelare,BE,51.0937,2.9659,61.34,75,20,18.41,few clouds
599,Husavik,IS,66.0449,-17.3389,36.7,97,100,39.35,overcast clouds
600,Puerto Morazan,NI,12.8504,-87.1717,88.57,68,69,1.19,broken clouds
601,Primorsk,UA,46.7348,36.3443,56.68,57,55,8.79,broken clouds
602,Pyaozerskiy,RU,65.8333,31.1667,45.88,88,100,7.0,overcast clouds
603,Cherkasy,UA,49.4285,32.0621,51.71,75,100,5.73,overcast clouds
604,Saint-Francois,FR,46.4154,3.9054,58.68,82,0,3.44,clear sky
605,Beberibe,BR,-4.1797,-38.1306,80.02,78,1,15.19,clear sky
606,Port-Gentil,GA,-0.7193,8.7815,78.76,83,40,8.05,scattered clouds
607,Yumen,CN,40.2833,97.2,41.09,58,6,4.18,clear sky
608,Chodziez,PL,52.995,16.9198,55.87,67,100,11.12,overcast clouds
609,Bosaso,SO,11.2842,49.1816,85.21,62,95,3.51,overcast clouds
610,Rawson,AR,-43.3002,-65.1023,69.42,26,3,23.6,clear sky
611,Naryan-Mar,RU,67.6713,53.087,43.16,97,100,6.46,overcast clouds
612,Jorochito,BO,-18.05,-63.4333,88.12,43,89,14.18,overcast clouds
613,Udachnyy,RU,66.4167,112.4,26.46,85,99,7.81,overcast clouds
614,Puli,TW,23.9664,120.9695,78.22,69,2,4.65,clear sky
615,Saint Anthony,US,45.0205,-93.218,73.45,63,75,10.36,broken clouds
616,Praia,CV,14.9215,-23.5087,82.94,78,20,6.91,few clouds
617,Tallahassee,US,30.4383,-84.2807,83.08,45,30,4.0,scattered clouds
618,Yashan,CN,22.1975,109.9419,73.92,96,5,1.01,clear sky
619,Santa Cruz De La Palma,ES,28.6835,-17.7642,77.14,78,0,13.8,clear sky
620,Havoysund,NO,70.9963,24.6622,44.83,89,100,20.58,overcast clouds
621,Mujiayingzi,CN,42.1167,118.7833,36.25,29,100,0.72,overcast clouds
622,Ust-Omchug,RU,61.15,149.6333,10.53,97,100,2.17,overcast clouds
623,Ust-Tarka,RU,55.5672,75.705,46.92,72,100,6.49,overcast clouds
624,Kelvington,CA,52.1667,-103.5343,47.3,42,93,15.48,overcast clouds
625,Mpanda,TZ,-6.3655,31.0409,72.9,28,32,2.3,scattered clouds
626,Kandrian,PG,-6.2167,149.55,77.29,90,64,6.62,broken clouds
627,Sharjah,AE,25.3573,55.4033,84.47,79,0,2.26,clear sky
628,Kenai,US,60.5544,-151.2583,52.03,79,100,21.85,light rain
629,Rosarito,MX,32.3333,-117.0333,82.63,74,30,8.68,scattered clouds
630,Dasuya,IN,31.8183,75.6597,73.38,57,0,4.25,clear sky
631,Mkushi,ZM,-13.6202,29.3939,69.17,18,7,5.66,clear sky
632,La Seyne-Sur-Mer,FR,43.0982,5.8847,69.89,85,0,6.08,clear sky
633,Neiafu,TO,-18.65,-173.9833,79.48,83,75,6.91,broken clouds
634,Nantucket,US,41.2835,-70.0995,62.71,98,100,14.97,fog
635,Ukiah,US,39.1502,-123.2078,91.44,40,0,5.75,clear sky
636,Hobyo,SO,5.3505,48.5268,77.11,87,51,19.91,broken clouds
637,Magadan,RU,59.5667,150.8,16.54,68,97,5.99,overcast clouds
638,Trairi,BR,-3.2778,-39.2689,80.08,74,46,13.62,scattered clouds
639,Yaan,NG,7.3833,8.5667,75.54,86,55,3.6,broken clouds
640,Turan,VN,16.0678,108.2208,78.78,94,40,3.44,thunderstorm
641,Santa Cruz Do Sul,BR,-29.7175,-52.4258,74.07,57,28,8.19,scattered clouds
642,Toora-Khem,RU,52.4675,96.11,29.43,91,100,1.95,overcast clouds
643,Skeldon,GY,5.8833,-57.1333,81.61,76,100,7.67,overcast clouds
644,Doda,IN,33.1333,75.5667,64.9,67,0,2.82,clear sky
645,Dombarovskiy,RU,50.7587,59.5386,49.12,22,98,11.05,overcast clouds
646,Ahlat,TR,38.7518,42.4814,62.49,36,100,3.0,overcast clouds
647,Masty,BY,53.4122,24.5387,51.22,78,100,9.86,overcast clouds
648,Nadym,RU,65.5333,72.5167,33.35,86,51,5.79,broken clouds
649,Saint-Raymond,CA,45.467,-73.6095,71.98,32,20,5.75,few clouds
650,Ixtapa,MX,20.7,-105.2,88.23,66,40,8.05,scattered clouds
651,Hervey Bay,AU,-25.2986,152.8535,63.01,84,56,11.01,broken clouds
652,Nioro,GM,13.35,-15.75,80.33,82,51,9.35,broken clouds
653,Dunmore East,IE,52.1514,-6.9861,53.33,74,0,6.91,clear sky
654,Bintulu,MY,3.1667,113.0333,77.41,94,20,2.3,few clouds
655,Ginir,ET,7.1333,40.7,60.06,76,89,4.29,overcast clouds
656,Westerland,DE,54.9079,8.3033,59.02,94,100,27.63,light rain
657,Berlevag,NO,70.8578,29.0864,42.8,75,0,20.71,clear sky
658,Oromocto,CA,45.8351,-66.4792,68.72,64,75,3.44,broken clouds
659,Terrak,NO,65.087,12.3715,51.67,92,100,8.21,light rain
660,Chiredzi,ZW,-21.05,31.6667,79.27,44,0,9.89,clear sky
661,New Richmond,US,45.123,-92.5366,74.75,53,52,8.99,broken clouds
662,Devonport,AU,-41.1667,146.35,51.1,78,100,17.4,overcast clouds
663,Zvishavane,ZW,-20.3267,30.0665,73.83,32,0,6.15,clear sky
664,Coahuayana,MX,18.7333,-103.6833,87.17,66,7,6.15,clear sky
665,Ewa Beach,US,21.3156,-158.0072,84.15,64,40,10.36,scattered clouds
666,Dire,ML,12.2833,-10.9667,77.63,88,15,1.5,light rain
667,Turayf,SA,31.6725,38.6637,77.25,33,0,11.5,clear sky
668,New Castle,US,41.0037,-80.347,74.48,39,0,6.91,clear sky
669,Fort Saint James,CA,54.4333,-124.25,64.36,48,47,1.7,scattered clouds
670,Nyurba,RU,63.2842,118.3319,29.98,96,100,9.26,light snow
671,Hami,CN,42.8,93.45,52.74,46,0,4.97,clear sky
672,Niono,ML,14.2526,-5.993,89.06,43,5,1.95,clear sky
673,Wyndham,US,37.6985,-77.6125,68.76,74,100,5.75,overcast clouds
674,Nhulunbuy,AU,-12.2333,136.7667,75.81,94,58,0.0,broken clouds
675,Athens,GR,37.9795,23.7162,66.16,49,20,6.91,few clouds
676,Haines Junction,CA,60.7522,-137.5108,46.35,66,100,1.14,overcast clouds
677,Am Timan,TD,11.0297,20.2827,77.49,67,91,2.77,overcast clouds
678,Whitianga,NZ,-36.8333,175.7,50.43,71,28,13.8,scattered clouds
679,Valdivia,CL,-39.8142,-73.2459,55.49,76,100,8.46,moderate rain
680,Araouane,ML,18.9048,-3.5265,96.17,22,47,7.23,scattered clouds
681,Comodoro Rivadavia,AR,-45.8667,-67.5,62.46,29,0,14.97,clear sky
682,Sechura,PE,-5.5569,-80.8222,77.04,51,17,17.25,few clouds
683,Mahajanga,MG,-15.7167,46.3167,71.62,88,0,2.3,clear sky
684,Chemal,RU,51.4111,86.005,41.32,96,100,3.11,overcast clouds
685,Waipawa,NZ,-41.4122,175.5153,36.86,85,99,18.77,overcast clouds
686,Itoman,JP,26.1247,127.6694,80.62,78,100,13.8,overcast clouds
687,Kargasok,RU,59.0556,80.8572,39.0,77,100,7.27,overcast clouds
688,Hashtrud,IR,37.4779,47.0508,61.39,24,0,0.87,clear sky
689,Cabanas,CU,22.9758,-82.9219,81.46,66,8,9.84,clear sky
690,Nago,JP,26.5881,127.9761,77.45,84,23,9.28,few clouds
691,Daru,PG,-9.0763,143.2092,79.25,88,100,16.55,overcast clouds
692,Eldorado,BR,-23.7869,-54.2836,73.08,92,100,8.19,overcast clouds
693,Pokhvistnevo,RU,53.6524,52.1274,47.71,82,100,4.18,overcast clouds
694,Nautanwa,IN,27.4333,83.4167,73.0,90,100,6.24,moderate rain
695,Sayat,TM,38.7839,63.8803,57.07,25,0,11.79,clear sky
696,Yar-Sale,RU,66.8333,70.8333,33.03,90,26,8.81,scattered clouds
697,Ponta Delgada,PT,37.7333,-25.6667,71.51,88,75,5.75,broken clouds
698,Ust-Tsilma,RU,65.441,52.1498,44.78,91,100,6.4,overcast clouds
699,Zapolyarnyy,RU,69.4154,30.8136,40.28,88,100,11.14,overcast clouds
700,Tucuman,AR,-26.8241,-65.2226,82.4,30,75,20.71,smoke
701,Dwarka,IN,22.2394,68.9678,81.57,70,2,11.72,clear sky
702,Takoradi,GH,4.8845,-1.7554,76.08,91,7,7.47,clear sky
703,Lufkin,US,31.3382,-94.7291,86.85,37,0,5.75,clear sky
704,Bayir,TR,37.2687,28.2167,61.32,47,0,5.5,clear sky
705,Novouzensk,RU,50.4592,48.1431,57.76,82,100,9.15,overcast clouds
706,Kloulklubed,PW,7.0419,134.2556,73.9,74,69,8.52,broken clouds
707,Gazanjyk,TM,39.2446,55.5154,63.25,10,0,15.46,clear sky
708,Cabra,ES,37.4725,-4.4421,70.45,61,3,5.95,clear sky
709,Abu Dhabi,AE,24.4667,54.3667,86.97,84,0,8.7,clear sky
710,Piacabucu,BR,-10.4056,-36.4344,79.03,76,6,7.18,clear sky
711,Annau,TM,37.8876,58.516,60.3,20,0,6.91,clear sky
712,Port Blair,IN,11.6667,92.75,80.19,83,100,13.29,overcast clouds
713,Sumbe,AO,-11.2061,13.8437,73.83,85,58,9.44,broken clouds
